THRESH TP FP TN FN ESPECIFICIDADE SENSITIVIDADE
0.779000 44.000000 356.000000 734.000000 56.000000 0.673394 0.440000
0.780000 43.000000 356.000000 734.000000 57.000000 0.673394 0.430000
0.781000 43.000000 354.000000 736.000000 57.000000 0.675229 0.430000
0.782000 43.000000 351.000000 739.000000 57.000000 0.677982 0.430000
0.783000 43.000000 351.000000 739.000000 57.000000 0.677982 0.430000
0.784000 43.000000 347.000000 743.000000 57.000000 0.681651 0.430000
0.785000 43.000000 342.000000 748.000000 57.000000 0.686239 0.430000
0.786000 43.000000 335.000000 755.000000 57.000000 0.692661 0.430000
0.787000 43.000000 330.000000 760.000000 57.000000 0.697248 0.430000
0.788000 43.000000 326.000000 764.000000 57.000000 0.700917 0.430000
0.789000 43.000000 320.000000 770.000000 57.000000 0.706422 0.430000
0.790000 43.000000 316.000000 774.000000 57.000000 0.710092 0.430000
0.791000 43.000000 314.000000 776.000000 57.000000 0.711927 0.430000
0.792000 43.000000 308.000000 782.000000 57.000000 0.717431 0.430000
0.793000 43.000000 304.000000 786.000000 57.000000 0.721101 0.430000
0.794000 43.000000 304.000000 786.000000 57.000000 0.721101 0.430000
0.795000 42.000000 303.000000 787.000000 58.000000 0.722018 0.420000
0.796000 42.000000 302.000000 788.000000 58.000000 0.722936 0.420000
0.797000 42.000000 302.000000 788.000000 58.000000 0.722936 0.420000
0.798000 42.000000 298.000000 792.000000 58.000000 0.726606 0.420000
0.799000 42.000000 293.000000 797.000000 58.000000 0.731193 0.420000
0.800000 42.000000 290.000000 800.000000 58.000000 0.733945 0.420000
0.801000 42.000000 284.000000 806.000000 58.000000 0.739450 0.420000
0.802000 42.000000 282.000000 808.000000 58.000000 0.741284 0.420000
0.803000 42.000000 277.000000 813.000000 58.000000 0.745872 0.420000
0.804000 41.000000 274.000000 816.000000 59.000000 0.748624 0.410000
0.805000 40.000000 269.000000 821.000000 60.000000 0.753211 0.400000
0.806000 39.000000 268.000000 822.000000 61.000000 0.754128 0.390000
0.807000 38.000000 266.000000 824.000000 62.000000 0.755963 0.380000
0.808000 38.000000 261.000000 829.000000 62.000000 0.760550 0.380000
0.809000 38.000000 258.000000 832.000000 62.000000 0.763303 0.380000
0.810000 37.000000 254.000000 836.000000 63.000000 0.766972 0.370000
0.811000 37.000000 253.000000 837.000000 63.000000 0.767890 0.370000
0.812000 37.000000 250.000000 840.000000 63.000000 0.770642 0.370000
0.813000 35.000000 250.000000 840.000000 65.000000 0.770642 0.350000
0.814000 35.000000 249.000000 841.000000 65.000000 0.771560 0.350000
0.815000 35.000000 248.000000 842.000000 65.000000 0.772477 0.350000
0.816000 35.000000 246.000000 844.000000 65.000000 0.774312 0.350000
0.817000 35.000000 245.000000 845.000000 65.000000 0.775229 0.350000
0.818000 34.000000 241.000000 849.000000 66.000000 0.778899 0.340000
0.819000 34.000000 237.000000 853.000000 66.000000 0.782569 0.340000
0.820000 34.000000 236.000000 854.000000 66.000000 0.783486 0.340000
0.821000 34.000000 230.000000 860.000000 66.000000 0.788991 0.340000
0.822000 34.000000 227.000000 863.000000 66.000000 0.791743 0.340000
0.823000 34.000000 224.000000 866.000000 66.000000 0.794495 0.340000
0.824000 34.000000 217.000000 873.000000 66.000000 0.800917 0.340000
0.825000 34.000000 216.000000 874.000000 66.000000 0.801835 0.340000
0.826000 33.000000 211.000000 879.000000 67.000000 0.806422 0.330000
0.827000 32.000000 208.000000 882.000000 68.000000 0.809174 0.320000
0.828000 32.000000 203.000000 887.000000 68.000000 0.813761 0.320000
0.829000 31.000000 195.000000 895.000000 69.000000 0.821101 0.310000
0.830000 31.000000 195.000000 895.000000 69.000000 0.821101 0.310000
0.831000 30.000000 193.000000 897.000000 70.000000 0.822936 0.300000
0.832000 30.000000 190.000000 900.000000 70.000000 0.825688 0.300000
0.833000 30.000000 186.000000 904.000000 70.000000 0.829358 0.300000
0.834000 30.000000 178.000000 912.000000 70.000000 0.836697 0.300000
0.835000 30.000000 177.000000 913.000000 70.000000 0.837615 0.300000
0.836000 30.000000 173.000000 917.000000 70.000000 0.841284 0.300000
0.837000 30.000000 168.000000 922.000000 70.000000 0.845872 0.300000
0.838000 29.000000 164.000000 926.000000 71.000000 0.849541 0.290000
0.839000 29.000000 162.000000 928.000000 71.000000 0.851376 0.290000
0.840000 28.000000 159.000000 931.000000 72.000000 0.854128 0.280000
0.841000 28.000000 158.000000 932.000000 72.000000 0.855046 0.280000
0.842000 28.000000 156.000000 934.000000 72.000000 0.856881 0.280000
0.843000 28.000000 155.000000 935.000000 72.000000 0.857798 0.280000
0.844000 28.000000 151.000000 939.000000 72.000000 0.861468 0.280000
0.845000 28.000000 148.000000 942.000000 72.000000 0.864220 0.280000
0.846000 28.000000 146.000000 944.000000 72.000000 0.866055 0.280000
0.847000 28.000000 144.000000 946.000000 72.000000 0.867890 0.280000
0.848000 28.000000 142.000000 948.000000 72.000000 0.869725 0.280000
0.849000 28.000000 140.000000 950.000000 72.000000 0.871560 0.280000
0.850000 28.000000 138.000000 952.000000 72.000000 0.873394 0.280000
0.851000 27.000000 136.000000 954.000000 73.000000 0.875229 0.270000
0.852000 27.000000 135.000000 955.000000 73.000000 0.876147 0.270000
0.853000 27.000000 135.000000 955.000000 73.000000 0.876147 0.270000
0.854000 27.000000 131.000000 959.000000 73.000000 0.879817 0.270000
0.855000 27.000000 126.000000 964.000000 73.000000 0.884404 0.270000
0.856000 27.000000 125.000000 965.000000 73.000000 0.885321 0.270000
0.857000 26.000000 122.000000 968.000000 74.000000 0.888073 0.260000
0.858000 26.000000 121.000000 969.000000 74.000000 0.888991 0.260000
0.859000 26.000000 119.000000 971.000000 74.000000 0.890826 0.260000
0.860000 25.000000 117.000000 973.000000 75.000000 0.892661 0.250000
0.861000 24.000000 116.000000 974.000000 76.000000 0.893578 0.240000
0.862000 24.000000 113.000000 977.000000 76.000000 0.896330 0.240000
0.863000 24.000000 110.000000 980.000000 76.000000 0.899083 0.240000
0.864000 24.000000 110.000000 980.000000 76.000000 0.899083 0.240000
0.865000 22.000000 107.000000 983.000000 78.000000 0.901835 0.220000
0.866000 22.000000 107.000000 983.000000 78.000000 0.901835 0.220000
0.867000 19.000000 105.000000 985.000000 81.000000 0.903670 0.190000
0.868000 17.000000 101.000000 989.000000 83.000000 0.907339 0.170000
0.869000 16.000000 100.000000 990.000000 84.000000 0.908257 0.160000
0.870000 16.000000 100.000000 990.000000 84.000000 0.908257 0.160000
0.871000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.872000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.873000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.874000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.875000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.876000 16.000000 98.000000 992.000000 84.000000 0.910092 0.160000
0.877000 16.000000 96.000000 994.000000 84.000000 0.911927 0.160000
0.878000 16.000000 93.000000 997.000000 84.000000 0.914679 0.160000
0.879000 16.000000 91.000000 999.000000 84.000000 0.916514 0.160000
0.880000 16.000000 88.000000 1002.000000 84.000000 0.919266 0.160000
0.881000 16.000000 88.000000 1002.000000 84.000000 0.919266 0.160000
0.882000 15.000000 85.000000 1005.000000 85.000000 0.922018 0.150000
0.883000 15.000000 83.000000 1007.000000 85.000000 0.923853 0.150000
0.884000 14.000000 82.000000 1008.000000 86.000000 0.924771 0.140000
0.885000 14.000000 80.000000 1010.000000 86.000000 0.926606 0.140000
0.886000 14.000000 77.000000 1013.000000 86.000000 0.929358 0.140000
0.887000 14.000000 76.000000 1014.000000 86.000000 0.930275 0.140000
0.888000 14.000000 75.000000 1015.000000 86.000000 0.931193 0.140000
0.889000 14.000000 74.000000 1016.000000 86.000000 0.932110 0.140000
0.890000 13.000000 72.000000 1018.000000 87.000000 0.933945 0.130000
0.891000 13.000000 71.000000 1019.000000 87.000000 0.934862 0.130000
0.892000 13.000000 70.000000 1020.000000 87.000000 0.935780 0.130000
0.893000 13.000000 70.000000 1020.000000 87.000000 0.935780 0.130000
0.894000 13.000000 68.000000 1022.000000 87.000000 0.937615 0.130000
0.895000 12.000000 64.000000 1026.000000 88.000000 0.941284 0.120000
0.896000 11.000000 63.000000 1027.000000 89.000000 0.942202 0.110000
0.897000 11.000000 62.000000 1028.000000 89.000000 0.943119 0.110000
0.898000 11.000000 59.000000 1031.000000 89.000000 0.945872 0.110000
0.899000 11.000000 58.000000 1032.000000 89.000000 0.946789 0.110000
0.900000 11.000000 58.000000 1032.000000 89.000000 0.946789 0.110000
0.901000 11.000000 56.000000 1034.000000 89.000000 0.948624 0.110000
0.902000 11.000000 55.000000 1035.000000 89.000000 0.949541 0.110000
0.903000 11.000000 55.000000 1035.000000 89.000000 0.949541 0.110000
0.904000 11.000000 55.000000 1035.000000 89.000000 0.949541 0.110000
0.905000 11.000000 53.000000 1037.000000 89.000000 0.951376 0.110000
0.906000 10.000000 53.000000 1037.000000 90.000000 0.951376 0.100000
0.907000 10.000000 53.000000 1037.000000 90.000000 0.951376 0.100000
0.908000 10.000000 52.000000 1038.000000 90.000000 0.952294 0.100000
0.909000 10.000000 51.000000 1039.000000 90.000000 0.953211 0.100000
0.910000 9.000000 50.000000 1040.000000 91.000000 0.954128 0.090000
0.911000 9.000000 50.000000 1040.000000 91.000000 0.954128 0.090000
0.912000 9.000000 50.000000 1040.000000 91.000000 0.954128 0.090000
0.913000 9.000000 50.000000 1040.000000 91.000000 0.954128 0.090000
0.914000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.915000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.916000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.917000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.918000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.919000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.920000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.921000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.922000 9.000000 49.000000 1041.000000 91.000000 0.955046 0.090000
0.923000 8.000000 47.000000 1043.000000 92.000000 0.956881 0.080000
0.924000 8.000000 47.000000 1043.000000 92.000000 0.956881 0.080000
0.925000 8.000000 45.000000 1045.000000 92.000000 0.958716 0.080000
0.926000 7.000000 45.000000 1045.000000 93.000000 0.958716 0.070000
0.927000 7.000000 44.000000 1046.000000 93.000000 0.959633 0.070000
0.928000 7.000000 43.000000 1047.000000 93.000000 0.960550 0.070000
0.929000 7.000000 43.000000 1047.000000 93.000000 0.960550 0.070000
0.930000 7.000000 43.000000 1047.000000 93.000000 0.960550 0.070000
0.931000 7.000000 40.000000 1050.000000 93.000000 0.963303 0.070000
0.932000 7.000000 39.000000 1051.000000 93.000000 0.964220 0.070000
0.933000 7.000000 38.000000 1052.000000 93.000000 0.965138 0.070000
0.934000 7.000000 38.000000 1052.000000 93.000000 0.965138 0.070000
0.935000 7.000000 38.000000 1052.000000 93.000000 0.965138 0.070000
0.936000 6.000000 38.000000 1052.000000 94.000000 0.965138 0.060000
0.937000 6.000000 37.000000 1053.000000 94.000000 0.966055 0.060000
0.938000 6.000000 35.000000 1055.000000 94.000000 0.967890 0.060000
0.939000 6.000000 34.000000 1056.000000 94.000000 0.968807 0.060000
0.940000 5.000000 34.000000 1056.000000 95.000000 0.968807 0.050000
0.941000 5.000000 34.000000 1056.000000 95.000000 0.968807 0.050000
0.942000 5.000000 33.000000 1057.000000 95.000000 0.969725 0.050000
0.943000 5.000000 32.000000 1058.000000 95.000000 0.970642 0.050000
0.944000 5.000000 31.000000 1059.000000 95.000000 0.971560 0.050000
0.945000 5.000000 31.000000 1059.000000 95.000000 0.971560 0.050000
0.946000 4.000000 31.000000 1059.000000 96.000000 0.971560 0.040000
0.947000 4.000000 31.000000 1059.000000 96.000000 0.971560 0.040000
0.948000 4.000000 30.000000 1060.000000 96.000000 0.972477 0.040000
0.949000 4.000000 30.000000 1060.000000 96.000000 0.972477 0.040000
0.950000 4.000000 30.000000 1060.000000 96.000000 0.972477 0.040000
0.951000 4.000000 30.000000 1060.000000 96.000000 0.972477 0.040000
0.952000 4.000000 28.000000 1062.000000 96.000000 0.974312 0.040000
0.953000 4.000000 27.000000 1063.000000 96.000000 0.975229 0.040000
0.954000 4.000000 25.000000 1065.000000 96.000000 0.977064 0.040000
0.955000 4.000000 25.000000 1065.000000 96.000000 0.977064 0.040000
0.956000 4.000000 22.000000 1068.000000 96.000000 0.979817 0.040000
0.957000 4.000000 22.000000 1068.000000 96.000000 0.979817 0.040000
0.958000 2.000000 22.000000 1068.000000 98.000000 0.979817 0.020000
0.959000 2.000000 22.000000 1068.000000 98.000000 0.979817 0.020000
0.960000 2.000000 22.000000 1068.000000 98.000000 0.979817 0.020000
0.961000 2.000000 22.000000 1068.000000 98.000000 0.979817 0.020000
0.962000 2.000000 19.000000 1071.000000 98.000000 0.982569 0.020000
0.963000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000
0.964000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000
0.965000 2.000000 15.000000 1075.000000 98.000000 0.986239 0.020000
0.966000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000
0.967000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000
0.968000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000
0.969000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000
0.970000 2.000000 11.000000 1079.000000 98.000000 0.989908 0.020000
0.971000 2.000000 11.000000 1079.000000 98.000000 0.989908 0.020000
0.972000 2.000000 10.000000 1080.000000 98.000000 0.990826 0.020000
0.973000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000
0.974000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000
0.975000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000
0.976000 2.000000 8.000000 1082.000000 98.000000 0.992661 0.020000
0.977000 2.000000 8.000000 1082.000000 98.000000 0.992661 0.020000
0.978000 2.000000 8.000000 1082.000000 98.000000 0.992661 0.020000
0.979000 2.000000 8.000000 1082.000000 98.000000 0.992661 0.020000
0.980000 2.000000 7.000000 1083.000000 98.000000 0.993578 0.020000
0.981000 2.000000 7.000000 1083.000000 98.000000 0.993578 0.020000
0.982000 2.000000 6.000000 1084.000000 98.000000 0.994495 0.020000
0.983000 2.000000 6.000000 1084.000000 98.000000 0.994495 0.020000
0.984000 2.000000 6.000000 1084.000000 98.000000 0.994495 0.020000
0.985000 2.000000 6.000000 1084.000000 98.000000 0.994495 0.020000
0.986000 2.000000 5.000000 1085.000000 98.000000 0.995413 0.020000
0.987000 2.000000 5.000000 1085.000000 98.000000 0.995413 0.020000
0.988000 2.000000 5.000000 1085.000000 98.000000 0.995413 0.020000
0.989000 2.000000 4.000000 1086.000000 98.000000 0.996330 0.020000
0.990000 2.000000 4.000000 1086.000000 98.000000 0.996330 0.020000
0.991000 2.000000 4.000000 1086.000000 98.000000 0.996330 0.020000
0.992000 2.000000 4.000000 1086.000000 98.000000 0.996330 0.020000
0.993000 2.000000 4.000000 1086.000000 98.000000 0.996330 0.020000
0.994000 2.000000 3.000000 1087.000000 98.000000 0.997248 0.020000
0.995000 2.000000 3.000000 1087.000000 98.000000 0.997248 0.020000
0.996000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000
0.997000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000
0.998000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000
0.999000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000
