THRESH TP FP TN FN ESPECIFICIDADE SENSITIVIDADE PRECISAO
0.339000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.340000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.341000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.342000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.343000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.344000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.345000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.346000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.347000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.348000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.349000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.350000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.351000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.352000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.353000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.354000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.355000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.356000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.357000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.358000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.359000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.360000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.361000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.362000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.363000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.364000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.365000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.366000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.367000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.368000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.369000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.370000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.371000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.372000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.373000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.374000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.375000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.376000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.377000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.378000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.379000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.380000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.381000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.382000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.383000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.384000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.385000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.386000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.387000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.388000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.389000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.390000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.391000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.392000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.393000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.394000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.395000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.396000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.397000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.398000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.399000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.400000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.401000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.402000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.403000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.404000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.405000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.406000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.407000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.408000 100.000000 1088.000000 2.000000 0.000000 0.001835 1.000000 0.084175
0.409000 100.000000 1081.000000 9.000000 0.000000 0.008257 1.000000 0.084674
0.410000 99.000000 1060.000000 30.000000 1.000000 0.027523 0.990000 0.085418
0.411000 95.000000 1019.000000 71.000000 5.000000 0.065138 0.950000 0.085278
0.412000 93.000000 956.000000 134.000000 7.000000 0.122936 0.930000 0.088656
0.413000 86.000000 865.000000 225.000000 14.000000 0.206422 0.860000 0.090431
0.414000 78.000000 776.000000 314.000000 22.000000 0.288073 0.780000 0.091335
0.415000 72.000000 673.000000 417.000000 28.000000 0.382569 0.720000 0.096644
0.416000 60.000000 585.000000 505.000000 40.000000 0.463303 0.600000 0.093023
0.417000 50.000000 478.000000 612.000000 50.000000 0.561468 0.500000 0.094697
0.418000 43.000000 405.000000 685.000000 57.000000 0.628440 0.430000 0.095982
0.419000 39.000000 335.000000 755.000000 61.000000 0.692661 0.390000 0.104278
0.420000 31.000000 268.000000 822.000000 69.000000 0.754128 0.310000 0.103679
0.421000 23.000000 212.000000 878.000000 77.000000 0.805505 0.230000 0.097872
0.422000 22.000000 176.000000 914.000000 78.000000 0.838532 0.220000 0.111111
0.423000 18.000000 147.000000 943.000000 82.000000 0.865138 0.180000 0.109091
0.424000 17.000000 120.000000 970.000000 83.000000 0.889908 0.170000 0.124088
0.425000 17.000000 105.000000 985.000000 83.000000 0.903670 0.170000 0.139344
0.426000 15.000000 90.000000 1000.000000 85.000000 0.917431 0.150000 0.142857
0.427000 13.000000 60.000000 1030.000000 87.000000 0.944954 0.130000 0.178082
0.428000 9.000000 47.000000 1043.000000 91.000000 0.956881 0.090000 0.160714
0.429000 9.000000 37.000000 1053.000000 91.000000 0.966055 0.090000 0.195652
0.430000 9.000000 28.000000 1062.000000 91.000000 0.974312 0.090000 0.243243
0.431000 9.000000 23.000000 1067.000000 91.000000 0.978899 0.090000 0.281250
0.432000 9.000000 18.000000 1072.000000 91.000000 0.983486 0.090000 0.333333
0.433000 9.000000 14.000000 1076.000000 91.000000 0.987156 0.090000 0.391304
0.434000 8.000000 10.000000 1080.000000 92.000000 0.990826 0.080000 0.444444
0.435000 8.000000 10.000000 1080.000000 92.000000 0.990826 0.080000 0.444444
0.436000 7.000000 8.000000 1082.000000 93.000000 0.992661 0.070000 0.466667
0.437000 7.000000 8.000000 1082.000000 93.000000 0.992661 0.070000 0.466667
0.438000 7.000000 8.000000 1082.000000 93.000000 0.992661 0.070000 0.466667
0.439000 7.000000 6.000000 1084.000000 93.000000 0.994495 0.070000 0.538462
0.440000 6.000000 4.000000 1086.000000 94.000000 0.996330 0.060000 0.600000
0.441000 6.000000 2.000000 1088.000000 94.000000 0.998165 0.060000 0.750000
0.442000 4.000000 2.000000 1088.000000 96.000000 0.998165 0.040000 0.666667
0.443000 3.000000 2.000000 1088.000000 97.000000 0.998165 0.030000 0.600000
0.444000 3.000000 1.000000 1089.000000 97.000000 0.999083 0.030000 0.750000
0.445000 3.000000 1.000000 1089.000000 97.000000 0.999083 0.030000 0.750000
0.446000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.447000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.448000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.449000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.450000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.451000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.452000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.453000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.454000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.455000 0.000000 1.000000 1089.000000 100.000000 0.999083 0.000000 0.000000
0.456000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.457000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.458000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.459000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.460000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.461000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.462000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.463000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.464000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.465000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.466000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.467000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.468000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.469000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.470000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.471000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.472000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.473000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.474000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.475000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.476000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.477000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.478000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.479000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.480000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.481000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.482000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.483000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.484000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.485000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.486000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.487000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.488000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.489000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.490000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.491000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.492000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.493000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.494000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.495000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.496000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.497000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.498000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.499000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.500000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.501000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.502000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.503000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.504000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.505000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.506000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.507000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.508000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.509000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.510000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.511000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.512000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.513000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.514000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.515000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.516000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.517000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.518000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.519000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.520000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.521000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.522000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.523000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.524000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.525000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.526000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.527000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.528000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.529000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.530000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.531000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.532000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.533000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.534000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.535000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.536000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.537000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.538000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.539000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.540000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.541000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.542000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.543000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.544000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.545000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.546000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.547000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.548000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.549000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.550000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.551000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.552000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.553000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.554000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.555000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.556000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.557000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.558000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.559000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.560000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.561000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.562000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.563000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.564000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.565000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.566000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.567000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.568000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.569000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.570000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.571000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.572000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.573000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.574000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.575000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.576000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.577000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.578000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.579000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.580000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.581000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.582000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.583000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.584000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.585000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.586000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.587000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.588000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.589000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.590000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.591000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.592000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.593000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.594000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.595000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.596000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.597000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.598000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.599000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.600000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.601000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.602000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.603000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.604000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.605000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.606000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.607000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.608000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.609000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.610000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.611000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.612000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.613000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.614000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.615000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.616000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.617000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.618000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.619000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.620000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.621000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.622000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.623000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.624000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.625000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.626000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.627000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.628000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.629000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.630000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.631000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.632000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.633000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.634000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.635000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.636000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.637000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.638000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.639000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.640000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.641000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.642000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.643000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.644000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.645000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.646000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.647000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.648000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.649000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.650000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.651000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.652000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.653000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.654000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.655000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.656000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.657000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.658000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.659000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.660000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.661000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.662000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.663000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.664000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.665000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.666000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.667000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.668000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.669000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.670000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.671000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.672000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.673000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.674000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.675000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.676000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.677000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.678000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
